lemma_id,lemma,dom_gender,stem_final,tokens,cells_attested,cells_bits24
65780,raktasarṣapa,Masc,a,2,2,100000001000000000000000
65831,raktāśaya,Masc,a,2,2,100000000000100000000000
65863,raṅgadā,Fem,aa,2,1,100000000000000000000000
65865,raṅgadāyaka,Masc,a,2,2,100100000000000000000000
65866,raṅgadṛḍhā,Fem,aa,2,1,100000000000000000000000
65873,raṅganāyaka,Neut,a,2,1,100000000000000000000000
65877,raṅgapīṭha,Neut,a,2,2,100000000000000000100000
65891,raṅgamāṇikya,Neut,a,2,1,100000000000000000000000
65911,raṅgāṅgā,Fem,aa,2,1,100000000000000000000000
65917,raṅgāvataraṇa,Neut,a,2,1,100000000000000000000000
65918,raṅgāvatāraka,Masc,a,2,2,100000000000000100000000
65931,raṅgiṇī,Fem,ii,2,1,100000000000000000000000
65964,rajataparvata,Masc,a,2,2,100100000000000000000000
65971,rajatācala,Masc,a,2,2,100100000000000000000000
65978,rajanikara,Masc,a,2,2,000100000000000000100000
65992,rajanīpati,Masc,i,2,2,000100000000000000100000
66028,rañjaka,Masc,a,2,2,100000000000000100000000
66030,rañjaka,Neut,a,2,1,100000000000000000000000
66032,rañjana,Masc,a,2,1,100000000000000000000000
66048,raḍi,Fem,i,2,1,100000000000000000000000
66060,raṇaṃjaya,Masc,a,2,2,100000000000100000000000
66073,raṇapriya,Neut,a,2,1,100000000000000000000000
66088,raṇaraṇaka,Masc,a,2,2,100100000000000000000000
66172,ratnakara,Masc,a,2,2,011000000000000000000000
66220,ratnanāyaka,Masc,a,2,1,100000000000000000000000
66233,ratnaprabha,Masc,a,2,1,000000100000000000000000
66242,ratnamati,Masc,i,2,1,100000000000000000000000
66257,ratnarāj,Masc,other_consonant,2,1,100000000000000000000000
66320,ratnāvabhāsa,Masc,a,2,1,100000000000000000000000
66350,rathakuṭumbin,Masc,in,2,2,000000100000000100000000
66377,rathajit,Masc,other_consonant,2,1,100000000000000000000000
66386,rathadru,Masc,u,2,1,100000000000000000000000
66408,rathaprota,Masc,a,2,2,100100000000000000000000
66451,rathavīti,Masc,i,2,2,100000000000000000100000
66468,rathasthā,Fem,aa,2,1,000100000000000000000000
66502,rathecitra,Masc,a,2,1,100000000000000000000000
66522,rathayā,Fem,aa,2,2,001000100000000000000000
66593,randhravaṃśa,Masc,a,2,1,100000000000000000000000
66757,ramaṇaka,Masc,a,2,2,100000000000000000100000
66758,ramaṇaka,Neut,a,2,1,100000000000000000000000
66830,rayiṣṭha,Neut,a,2,1,100000000000000000000000
66926,lokapālaka,Masc,a,2,2,000100001000000000000000
66941,lokabandhu,Masc,u,2,1,100000000000000000000000
67093,locamastaka,Fem,a,2,1,100000000000000000000000
67135,lodhrapuṣpa,Masc,a,2,1,100000000000000000000000
67146,lomadvīpa,Masc,a,2,1,001000000000000000000000
67165,lomaharṣa,Masc,a,2,2,000000000000100100000000
67174,lomāda,Masc,a,2,1,001000000000000000000000
67190,lomaśa,Neut,a,2,1,100000000000000000000000
67193,lomaśapattrikā,Fem,aa,2,1,100000000000000000000000
67210,lolupā,Fem,aa,2,1,100000000000000000000000
67262,lohacūrṇa,Neut,a,2,1,100000000000000000000000
67272,lohadrāvin,Masc,in,2,1,100000000000000000000000
67285,lohamāraka,Masc,a,2,1,100000000000000000000000
67290,lohamekhalā,Fem,aa,2,1,100000000000000000000000
67304,lohaśuddhikara,Masc,a,2,1,100000000000000000000000
67310,lohasaṃkara,Masc,a,2,1,100000000000000000000000
67319,lohābhihāra,Masc,a,2,1,100000000000000000000000
67348,lohitacandana,Neut,a,2,1,100000000000000000000000
67400,lohitānana,Masc,a,2,2,100100000000000000000000
67405,lohitāyasa,Neut,a,2,2,100100000000000000000000
67413,lohitālu,Masc,u,2,1,100000000000000000000000
67422,lohitekṣu,Masc,u,2,1,100000000000000000000000
67426,lohitoda,Masc,a,2,1,000100000000000000000000
67440,lohinīkā,Fem,aa,2,1,100000000000000000000000
67444,laukāyatika,Masc,a,2,2,011000000000000000000000
67447,laukika,Neut,a,2,2,000100000000000000100000
67571,vaṃśamūlaka,Neut,a,2,2,000100000000000000100000
67577,vaṃśalocanā,Neut,aa,2,2,000100000000000000100000
67584,vaṃśavardhana,Masc,a,2,2,100000000000000000100000
67600,vaṃśāgra,Neut,a,2,2,100000000000000000100000
67616,vaṃśika,Neut,a,2,1,100000000000000000000000
67649,vakratā,Fem,aa,2,2,000100000000000000100000
67705,vakrin,Masc,in,2,1,100000000000000000000000
67738,vakṣaḥsthala,Neut,a,2,2,000000000100100000000000
67740,vakṣaṇa,Neut,a,2,2,000001000000000000100000
67761,vagalā,Fem,aa,2,2,100000000000000100000000
67768,vaṅkṣu,Fem,u,2,1,100000000000000000000000
67781,vaṅgasena,Masc,a,2,2,100000000000000100000000
67821,vaktrayodhin,Masc,in,2,1,100000000000000000000000
67886,vacanīyatā,Fem,aa,2,1,100000000000000000000000
67962,vajradanta,Masc,a,2,1,100000000000000000000000
67996,vajrapāṣāṇa,Masc,a,2,2,100000000000000000100000
67998,vajrapuṣpa,Neut,a,2,1,100000000000000000000000
68007,vajrabāhu,Masc,u,2,2,010100000000000000000000
68033,vajralepa,Masc,a,2,2,100000100000000000000000
68046,vajravṛkṣa,Masc,a,2,1,100000000000000000000000
68092,vajrāṅgī,Fem,ii,2,1,100000000000000000000000
68101,vajrāyudha,Masc,a,2,1,000100000000000000000000
68176,vaṭeśvara,Masc,a,2,1,100000000000000000000000
68203,vaḍabānala,Masc,a,2,1,100000000000000000000000
68217,vaḍā,Fem,aa,2,1,001000000000000000000000
68247,vaṇijaka,Masc,a,2,2,100010000000000000000000
68261,vataṃsa,Fem,a,2,1,000100000000000000000000
68285,vatsapa,Masc,a,2,2,100000001000000000000000
68346,vada,Masc,a,2,2,100000000000000000001000
68365,vadānya,Masc,a,2,2,100000000000000100000000
68375,vadya,Neut,a,2,1,100000000000000000000000
68387,vadhajīvin,Masc,in,2,1,000000000000000001000000
68425,vadhyabhūmi,Fem,i,2,1,000100000000000000000000
68428,vadhyaśilā,Fem,aa,2,1,000100000000000000000000
68452,vadhūsarā,Fem,aa,2,1,100000000000000000000000
68453,vadhu,Fem,u,2,1,100000000000000000000000
68557,vanapāla,Masc,a,2,2,100000000000100000000000
68570,vanabarbarikā,Fem,aa,2,1,100000000000000000000000
68592,vanamālinī,Fem,ii,2,1,100000000000000000000000
68613,vanalatā,Fem,aa,2,1,100000000000000000000000
68621,vanavāsa,Masc,a,2,2,000100000100000000000000
68627,vanavilāsinī,Fem,ii,2,1,100000000000000000000000
68629,vanavṛntākī,Fem,ii,2,1,100000000000000000000000
68634,vanaśṛṅgāṭa,Masc,a,2,1,100000000000000000000000
68664,vanahāsa,Masc,a,2,1,100000000000000000000000
68713,vanana,Neut,a,2,2,000001000100000000000000
68748,vanu,Masc,u,2,2,000101000000000000000000
68763,vantṛ,Masc,r_vocalic,2,1,001000000000000000000000
68784,vanīvāhana,Neut,a,2,2,100000000000000000100000
68793,vandanī,Fem,ii,2,1,100000000000000000000000
68808,vandāru,Neut,u,2,1,000100000000000000000000
68827,vandhur,Masc,other_consonant,2,2,011000000000000000000000
68891,vapurdhara,Fem,a,2,2,100100000000000000000000
68901,vapuṣā,Fem,aa,2,1,100000000000000000000000
68914,vapra,Neut,a,2,1,100000000000000000000000
68945,vami,Masc,i,2,1,000001000000000000000000
68964,vayasa,Masc,a,2,2,000100000000000001000000
68993,vayunā,Fem,aa,2,2,000100100000000000000000
69026,varaṇā,Fem,aa,2,2,100000000000000100000000
69027,varaṇa,Neut,a,2,2,000100000000100000000000
69059,varālaka,Masc,a,2,1,100000000000000000000000
69110,varuṇasāman,Neut,an,2,2,100000100000000000000000
69119,varuṇeśa,Neut,a,2,2,000100000000000000100000
69183,varadatta,Masc,a,2,1,100000000000000000000000
69187,varadāna,Neut,a,2,2,000100000000000000100000
69201,varapītaka,Neut,a,2,1,100000000000000000000000
69240,varaśikha,Masc,a,2,1,000000000000000100000000
69291,varaṭī,Fem,ii,2,1,100000000000000000000000
69305,varasyā,Fem,aa,2,2,000100100000000000000000
69307,varin,Masc,in,2,2,100000100000000000000000
