palsule_root,palsule_ref,row_kind,palsule_only,n_other_sources,whitney_root,mayrhofer_ewa_root,werba_via1_root,boehtlingk_pwg_root
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
makk,98-№2198,root_entry,False,1,,,,makk
1makṣ,99-№2199,root_entry,False,1,,,,makṣ
2makṣ,99-№2200,root_entry,True,0,,,,
makh,99-№2201,root_entry,False,1,,,,makh
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
mag,99-№2202,root_entry,True,0,,,,
magh,99-№2203,root_entry,True,0,,,,
1maṅk,99-№2204,root_entry,False,2,,maṅk,,maṅk
2maṅk,99-№2205,root_entry,True,0,,,,
maṅkh,99-№2206,root_entry,False,1,,,,maṅkh
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
maṅg,99-№2207,root_entry,False,1,,,,maṅg
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
1maṅgh,99-№2208,root_entry,False,1,,,,maṅgh
2maṅgh,99-№2209,root_entry,True,0,,,,
maṇḍane,,continuation_or_gloss,True,0,,,,
mac,99-№2210,root_entry,False,2,,mac,,mac
kalkane; kathana ityanye,,continuation_or_gloss,False,2,,,,
macch,99-№2211,root_entry,True,0,,,,
1maj,99-№2212,root_entry,False,1,,,,maj
2maj,99-№2213,root_entry,True,0,,,,
majj,99-№2214,root_entry,False,4,majj,majj,majj,majj
śuddhau,,continuation_or_gloss,False,4,,,,
1mañc,99-№2215,root_entry,False,3,mañc,mañc,,mañc
2mañc,99-№2216,root_entry,True,0,,,,
3mañc,99-№2217,root_entry,True,0,,,,
1mañj,99-№2218,root_entry,False,1,,,,mañj
2mañj,99-№2219,root_entry,True,0,,,,
3mañj,99-№2220,root_entry,True,0,,,,
1maṭ,99-№2221,root_entry,True,0,,,,
2maṭ,99-№2222,root_entry,True,0,,,,
maṭṭ,99-№2223,root_entry,True,0,,,,
1maṭh,99-№2224,root_entry,False,1,,,,maṭh
2maṭh,99-№2225,root_entry,True,0,,,,
maḍḍ,100-№2226,root_entry,True,0,,,,
maṇ,100-№2227,root_entry,False,2,maṇ,,,maṇ
śabdārthaḥ,,continuation_or_gloss,False,1,,,,
1maṇṭ,100-№2228,root_entry,False,2,maṇṭ,,,maṇṭ
2maṇṭ,100-№2229,root_entry,True,0,,,,
maṇṭh,100-№2230,root_entry,True,0,,,,
śoke,,continuation_or_gloss,True,0,,,,
1maṇḍ,100-№2231,root_entry,False,3,maṇḍ,maṇḍ,,maṇḍ
ca vibhājane,,continuation_or_gloss,False,3,,,,
2maṇḍ,100-№2232,root_entry,True,0,,,,
bhūṣāyām,,continuation_or_gloss,True,0,,,,
math,100-№2233,root_entry,False,4,math,mathi,math,math
viloḍane,,continuation_or_gloss,False,4,,,,
1mad,100-№2234,root_entry,False,4,mad,mad,1mad,mad
tṛptiyoge,,continuation_or_gloss,False,4,,,,
2mad,100-№2235,root_entry,False,1,,,,2mad
1man,100-№2236,root_entry,False,4,man,1man,1man,man
stambhe,,continuation_or_gloss,False,4,,,,
2man,100-№2237,root_entry,False,2,,2man,2man,
jñāne,,continuation_or_gloss,False,2,,,,
3man,100-№2238,root_entry,False,1,,,3man,
avabodhane,,continuation_or_gloss,True,0,,,,
mantr,100-№2239,root_entry,True,0,,,,
guptaparibhāṣaṇe,,continuation_or_gloss,True,0,,,,
1manth,100-№2240,root_entry,False,2,,,1manth,manth
viloḍane,,continuation_or_gloss,False,2,,,,
2manth,100-№2241,root_entry,True,0,,,,
hiṃsāsaṅkleśanayoḥ,,continuation_or_gloss,True,0,,,,
1mand,100-№2242,root_entry,False,2,,mand,,mand
2mand,100-№2243,root_entry,True,0,,,,
mabhr,100-№2244,root_entry,False,1,,,,mabhr
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
mamb,101-№2245,root_entry,False,1,,,,mamb
may,101-№2246,root_entry,False,2,,mayi,,may
gatau,,continuation_or_gloss,False,2,,,,
mayūkh,101-№2247,root_entry,True,0,,,,
1mark,101-№2248,root_entry,False,1,,,,mark
2mark,101-№2249,root_entry,True,0,,,,
1marc,101-№2250,root_entry,False,2,,marc,,marc
2marc,101-№2251,root_entry,True,0,,,,
marj,101-№2252,root_entry,False,2,,marj,,marj
marb,101-№2253,root_entry,False,1,,,,marb
gatau,,continuation_or_gloss,False,1,,,,
1marv,101-№2254,root_entry,False,1,,,,marv
2marv,101-№2255,root_entry,True,0,,,,
mal,101-№2256,root_entry,False,2,,mal,,mal
dhāraṇe,,continuation_or_gloss,False,1,,,,
mala,101-№2257,root_entry,False,1,,,,mala
mall,101-№2258,root_entry,False,2,,mall,,mall
dhāraṇe,,continuation_or_gloss,False,1,,,,
malh,101-№2259,root_entry,True,0,,,,
mav,101-№2260,root_entry,False,2,,mavi,,mav
bandhane,,continuation_or_gloss,True,0,,,,
mavy,101-№2261,root_entry,False,1,,,,mavy
bandhane,,continuation_or_gloss,True,0,,,,
maç,101-№2262,root_entry,False,1,,,,maç
maṣ,101-№2263,root_entry,False,1,,,,maṣ
hiṃsārthaḥ,,continuation_or_gloss,True,0,,,,
maṣk,101-№2264,root_entry,False,1,,,,maṣk
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
mas,101-№2265,root_entry,False,2,,mas,,mas
parimāne,,continuation_or_gloss,False,2,,,,
mask,101-№2266,root_entry,False,2,,,masj,mask
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
mast,101-№2267,root_entry,True,0,,,,
mah,102-№2268,root_entry,False,4,mah,mah,mah,mah
pūjāyām,,continuation_or_gloss,False,4,,,,
maha,102-№2269,root_entry,False,1,,,,maha
pūjāyām,,continuation_or_gloss,True,0,,,,
1mā,102-№2270,root_entry,False,4,1mā,1mā,1mā,mā
māne,,continuation_or_gloss,False,4,,,,
2mā,102-№2271,root_entry,False,3,2mā,2mā,,2mā
māne śabde ca,,continuation_or_gloss,False,3,,,,
3mā,102-№2272,root_entry,False,3,3mā,,3mā,3mā
māne,,continuation_or_gloss,False,3,,,,
māṅkṣ,102-№2273,root_entry,False,1,,,,māṅkṣ
kāṅkṣāyām,,continuation_or_gloss,True,0,,,,
māḍ,102-№2274,root_entry,False,1,,,,māḍ
mān,102-№2275,root_entry,False,1,,,,mān
mānth,102-№2276,root_entry,False,1,,,,mānth
1mārg,102-№2277,root_entry,False,2,mārg,,,mārg
2mārg,102-№2278,root_entry,False,1,,,,2mārg
mārj,102-№2279,root_entry,False,1,,,,mārj
śabdārthau,,continuation_or_gloss,True,0,,,,
māh,102-№2280,root_entry,False,1,,,,māh
māne,,continuation_or_gloss,False,1,,,,
1mi,102-№2281,root_entry,False,3,1mi,,1mi,mi
2mi,102-№2282,root_entry,False,3,2mi,,2mi,2mi
3mi,102-№2283,root_entry,False,2,,,3mi,3mi
mikṣ,102-№2284,root_entry,False,4,mikṣ,mikṣ/mekṣ,mikṣ,mikṣ
migh,102-№2285,root_entry,False,2,migh,,,migh
mich,102-№2286,root_entry,False,1,,,,mich
utkleśe,,continuation_or_gloss,True,0,,,,
miñj,102-№2287,root_entry,False,1,,,,miñj
bhāṣārthaḥ,,continuation_or_gloss,False,1,,,,
1miṇṭ,103-№2288,root_entry,True,0,,,,
2miṇṭ,103-№2289,root_entry,True,0,,,,
miṇṭh,103-№2290,root_entry,True,0,,,,
mith,103-№2291,root_entry,False,4,mith,mith,mith,mith
medhāhiṃsanayoḥ ityeke,,continuation_or_gloss,False,4,,,,
1mid,103-№2292,root_entry,False,4,mid,mid,1mid,mid
medhāhiṃsanayoḥ,,continuation_or_gloss,False,4,,,,
2mid,103-№2293,root_entry,False,1,,,,2mid
snehane ityeke,,continuation_or_gloss,True,0,,,,
midh,103-№2294,root_entry,False,1,,,,midh
medhāhiṃsanayoḥ ityanye,,continuation_or_gloss,False,1,,,,
1mind,103-№2295,root_entry,False,1,,,,mind
2mind,103-№2296,root_entry,True,0,,,,
minv,103-№2297,root_entry,False,1,,,,minv
secane; secane cetyeke,,continuation_or_gloss,True,0,,,,
1mil,103-№2298,root_entry,False,3,mil,mil,,mil
śleṣaṇe,,continuation_or_gloss,False,3,,,,
2mil,103-№2299,root_entry,True,0,,,,
saṅgame (saṅgamane),,continuation_or_gloss,True,0,,,,
3mil,103-№2300,root_entry,True,0,,,,
miç,103-№2301,root_entry,False,2,,,*miç,miç
miçr,103-№2302,root_entry,True,0,,,,
miçra,103-№2303,root_entry,False,1,,,,miçra
1miṣ,103-№2304,root_entry,False,4,miṣ,miṣ,1miṣ,miṣ
secane,,continuation_or_gloss,False,4,,,,
2miṣ,103-№2305,root_entry,False,1,,,,2miṣ
spardhāyām,,continuation_or_gloss,False,1,,,,
mis,103-№2306,root_entry,False,1,,,,mis
misra,103-№2307,root_entry,True,0,,,,
mih,103-№2308,root_entry,False,4,mih,mih/meh,mih,mih
secane,,continuation_or_gloss,False,4,,,,
1mī,103-№2309,root_entry,False,4,mī,mī,1mī,mī
gatau,,continuation_or_gloss,False,4,,,,
2mī,103-№2310,root_entry,False,2,,2may,,2mī
hiṃsāyām,,continuation_or_gloss,False,1,,,,
mīm,103-№2311,root_entry,False,1,,,,mīm
gatau; mīmṛṁ śabde ca,,continuation_or_gloss,False,1,,,,
mīl,104-№2312,root_entry,False,4,mīl,mīl/mel,mīl,mīl
nimeṣaṇe,,continuation_or_gloss,False,4,,,,
1mīv,104-№2313,root_entry,False,4,mīv,mīv,1mīv,mīv
2mīv,104-№2314,root_entry,False,1,,,,2mīv
mu,104-№2315,root_entry,False,1,,,,mu
mukṣ,104-№2316,root_entry,True,0,,,,
mukh,104-№2317,root_entry,True,0,,,,
muṅkh,104-№2318,root_entry,True,0,,,,
gatyarthaḥ ityapi kecit,,continuation_or_gloss,True,0,,,,
1muc,104-№2319,root_entry,False,4,muc,muc/moc,1muc,muc
2muc,104-№2320,root_entry,False,1,,,,2muc
mokṣaṇe (mocane),,continuation_or_gloss,True,0,,,,
3muc,104-№2321,root_entry,False,1,,,,3muc
much,104-№2322,root_entry,False,1,,,,much
muj,104-№2323,root_entry,False,2,,moj,,muj
śabdārthaḥ,,continuation_or_gloss,False,1,,,,
1muñc,104-№2324,root_entry,False,1,,,,muñc
2muñc,104-№2325,root_entry,False,1,,,,2muñc
3muñc,104-№2326,root_entry,False,1,,,,3muñc
4muñc,104-№2327,root_entry,True,0,,,,
muñj,104-№2328,root_entry,False,1,,,,muñj
śabdārthāḥ,,continuation_or_gloss,False,1,,,,
muṭ,104-№2329,root_entry,False,3,muṭ,moṭ,,muṭ
muṭṭ,104-№2330,root_entry,True,0,,,,
1muḍ,104-№2331,root_entry,False,1,,,,muḍ
2muḍ,105-№2332,root_entry,True,0,,,,
muḍḍ,105-№2333,root_entry,True,0,,,,
1mun,105-№2334,root_entry,True,0,,,,
2mun,105-№2335,root_entry,True,0,,,,
muṇṭ,105-№2336,root_entry,False,2,,muṇṭ,,muṇṭ
muṇṭh,105-№2337,root_entry,False,1,,,,muṇṭh
pālane,,continuation_or_gloss,True,0,,,,
1muṇḍ,105-№2338,root_entry,False,1,,,,muṇḍ
khaṇḍane,,continuation_or_gloss,True,0,,,,
2muṇḍ,105-№2339,root_entry,True,0,,,,
mārjane,,continuation_or_gloss,True,0,,,,
3muṇḍ,105-№2340,root_entry,True,0,,,,
1mud,105-№2341,root_entry,False,4,mud,mud/mod,1mud,mud
harṣe,,continuation_or_gloss,False,4,,,,
2mud,105-№2342,root_entry,False,1,,,,2mud
saṃsarge,,continuation_or_gloss,False,1,,,,
1mur,105-№2343,root_entry,False,1,,,,mur
2mur,105-№2344,root_entry,False,1,,,,2mur
murch,105-№2345,root_entry,False,2,mūrch,,,murch
mohanasamucchrāyayoḥ,,continuation_or_gloss,False,2,,,,
murv,105-№2346,root_entry,False,1,,,,murv
bandhane,,continuation_or_gloss,False,1,,,,
1mul,105-№2347,root_entry,False,1,,,,mul
2mul,105-№2348,root_entry,True,0,,,,
mull,105-№2349,root_entry,True,0,,,,
muç,105-№2350,root_entry,True,0,,,,
1muṣ,105-№2351,root_entry,False,4,muṣ,muṣ,1muṣ,muṣ
2muṣ,105-№2352,root_entry,False,1,,,,2muṣ
3muṣ,105-№2353,root_entry,False,1,,,,3muṣ
muṣk,105-№2354,root_entry,True,0,,,,
mus,105-№2355,root_entry,False,2,,mus,,mus
khaṇḍane,,continuation_or_gloss,False,1,,,,
1must,105-№2356,root_entry,False,1,,,,must
2must,106-№2357,root_entry,True,0,,,,
muh,106-№2358,root_entry,False,4,muh,muh/moh,muh,muh
vaicittye,,continuation_or_gloss,False,4,,,,
1mū,106-№2359,root_entry,False,4,mū,mū,1mū,mū
bandhane,,continuation_or_gloss,False,3,,,,
2mū,106-№2360,root_entry,False,1,,,,2mū
bandhane,,continuation_or_gloss,True,0,,,,
mūtr,106-№2361,root_entry,True,0,,,,
mūtra,106-№2362,root_entry,False,1,,,,mūtra
prasravaṇe,,continuation_or_gloss,True,0,,,,
1mūr,106-№2363,root_entry,False,1,,mūr,,
2mūr,106-№2364,root_entry,True,0,,,,
mūrv,106-№2365,root_entry,True,0,,,,
1mūl,106-№2366,root_entry,False,1,,,,mūl
pratiṣṭhāyām,,continuation_or_gloss,False,1,,,,
2mūl,106-№2367,root_entry,True,0,,,,
rohane,,continuation_or_gloss,True,0,,,,
mūṣ,106-№2368,root_entry,False,2,,moṣ,,mūṣ
steye,,continuation_or_gloss,False,1,,,,
1mṛ,106-№2369,root_entry,False,3,1mṛ,mṛ/4mari,1mṛ,
2mṛ,106-№2370,root_entry,False,2,2mṛ,2mari,,
3mṛ,106-№2371,root_entry,False,1,,3mari,,
1mṛkṣ,106-№2372,root_entry,False,2,mṛkṣ,mṛkṣ,,
2mṛkṣ,106-№2373,root_entry,True,0,,,,
mṛkh,106-№2374,root_entry,True,0,,,,
mṛg,106-№2375,root_entry,True,0,,,,
mṛga,106-№2376,root_entry,False,1,,,,mṛga
anveṣaṇe,,continuation_or_gloss,False,1,,,,
mṛc,106-№2377,root_entry,False,4,mṛc,mṛc,mṛc,mṛc
mṛch,106-№2378,root_entry,False,1,mṛch,,,
1mṛj,106-№2379,root_entry,False,3,mṛj,mṛj,1mṛj,
śaucālaṅkārayoḥ,,continuation_or_gloss,False,3,,,,
2mṛj,107-№2380,root_entry,True,0,,,,
mṛjūṁṣ śuddhau,,continuation_or_gloss,True,0,,,,
mṛñj,107-№2381,root_entry,True,0,,,,
mṛḍ,107-№2382,root_entry,False,2,mṛḍ,mṛḍ/marḍ,,
mṛṇ,107-№2383,root_entry,False,1,mṛṇ,,,
hiṃsāyām,,continuation_or_gloss,False,1,,,,
mṛṇḍ,107-№2384,root_entry,True,0,,,,
preraṇe,,continuation_or_gloss,True,0,,,,
1mṛd,107-№2385,root_entry,False,4,mṛd,mṛd/mard,1mṛd,mṛd
2mṛd,107-№2386,root_entry,False,1,,,2mṛd,
mṛdh,107-№2387,root_entry,False,4,mṛdh,mṛdh/mardh,mṛdh,mṛdh
undane,,continuation_or_gloss,False,3,,,,
mṛḷ,107-№2388,root_entry,True,0,,,,
mṛç,107-№2389,root_entry,False,3,mṛç,mṛç/març,mṛç,
1mṛṣ,107-№2390,root_entry,False,3,mṛṣ,marṣ,1mṛṣ,
secane; mṛṣuṁ sahane ca,,continuation_or_gloss,False,3,,,,
2mṛṣ,107-№2391,root_entry,True,0,,,,
titikṣāyām,,continuation_or_gloss,True,0,,,,
mṛṣa,107-№2392,root_entry,True,0,,,,
mṝ,107-№2393,root_entry,False,2,,mṝ,1mṝ,
hiṃsāyām,,continuation_or_gloss,False,2,,,,
me,107-№2394,root_entry,True,0,,,,
praṇidāne,,continuation_or_gloss,True,0,,,,
meṭ,107-№2395,root_entry,False,1,,,,meṭ
meḍ,107-№2396,root_entry,False,1,,,,meḍ
meth,107-№2397,root_entry,False,2,,meth,,meth
medhāhiṃsanayoḥ ityeke,,continuation_or_gloss,False,2,,,,
1med,107-№2398,root_entry,False,3,med,,med,med
2med,107-№2399,root_entry,True,0,,,,
medh,107-№2400,root_entry,False,1,,,,medh
mep,107-№2401,root_entry,False,1,,,,mep
gatau,,continuation_or_gloss,True,0,,,,
meb,107-№2402,root_entry,False,1,,,,meb
mev,108-№2403,root_entry,False,1,,,,mev
sevane,,continuation_or_gloss,True,0,,,,
mokṣ,108-№2404,root_entry,False,2,modṣ,,,mokṣ
āsane (asane),,continuation_or_gloss,False,1,,,,
mnā,108-№2405,root_entry,False,4,mnā,mnā,mnā,mnā
abhyāse,,continuation_or_gloss,False,4,,,,
myakṣ,108-№2406,root_entry,False,4,myakṣ,myakṣ,myakṣ,myakṣ
1mrakṣ,108-№2407,root_entry,False,2,,mrakṣ,,mrakṣ
saṅghāte ityeke,,continuation_or_gloss,False,2,,,,
2mrakṣ,108-№2408,root_entry,True,0,,,,
chedane,,continuation_or_gloss,True,0,,,,
mrad,108-№2409,root_entry,False,4,mrad,mrad,mrad,mrad
mardane,,continuation_or_gloss,False,4,,,,
mrit,108-№2410,root_entry,False,4,mrit,mrit/mret,mrit,mrit
mrī,108-№2411,root_entry,True,0,,,,
mruc,108-№2412,root_entry,False,4,mruc,mrec,mruc,mruc
gatyarthaḥ,,continuation_or_gloss,False,4,,,,
mruj,108-№2413,root_entry,True,0,,,,
mruñc,108-№2414,root_entry,False,1,,,,mruñc
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
mruñj,108-№2415,root_entry,True,0,,,,
mreṭ,108-№2416,root_entry,False,1,,,,mreṭ
unmāde,,continuation_or_gloss,True,0,,,,
1mreḍ,108-№2417,root_entry,False,3,mreḍ,mreḍ,,mreḍ
2mreḍ,108-№2418,root_entry,True,0,,,,
mlakṣ,108-№2419,root_entry,False,1,,,,mlakṣ
mlā,108-№2420,root_entry,False,3,mlā,mlā,,mlā
mlich,108-№2421,root_entry,False,1,,,,mlich
mlit,108-№2422,root_entry,False,1,,mlet,,
mluc,108-№2423,root_entry,False,3,mluc,mloc,,mluc
gatyarthāḥ,,continuation_or_gloss,False,3,,,,
mluñc,108-№2424,root_entry,False,1,,,,mluñc
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
mlup,108-№2425,root_entry,False,2,mlup,,,mlup
mlech,109-№2426,root_entry,False,2,mlech,,,mlech
mleṭ,109-№2427,root_entry,False,2,,leṭ,,mleṭ
unmāde ityeke,,continuation_or_gloss,False,1,,,,
1mleḍ,109-№2428,root_entry,True,0,,,,
2mleḍ,109-№2429,root_entry,True,0,,,,
mlev,109-№2430,root_entry,False,1,,,,mlev
sevane,,continuation_or_gloss,True,0,,,,
mlai,109-№2431,root_entry,False,1,,mlai,,
harṣakṣaye,,continuation_or_gloss,False,1,,,,
1yakṣ,109-№2432,root_entry,False,3,yakṣ,,1*yakṣ,yakṣ
2yakṣ,109-№2433,root_entry,True,0,,,,
yach,109-№2434,root_entry,False,2,yach,,,yach
yaj,109-№2435,root_entry,False,4,yaj,yaj,yaj,yaj
devapūjāsaṅgatikaraṇadāneṣu,,continuation_or_gloss,False,4,,,,
1yat,109-№2436,root_entry,False,4,yat,yat,1yat,yat
prayatne,,continuation_or_gloss,False,4,,,,
2yat,109-№2437,root_entry,True,0,,,,
nikāropaskārayoḥ,,continuation_or_gloss,True,0,,,,
yan,109-№2438,root_entry,True,0,,,,
yantr,109-№2439,root_entry,True,0,,,,
saṅkocane,,continuation_or_gloss,True,0,,,,
yabh,109-№2440,root_entry,False,4,yabh,yabh,yabh,yabh
maithune (viparītamaithune),,continuation_or_gloss,False,3,,,,
1yam,109-№2441,root_entry,False,4,yam,yam,1yam,yam
2yam,109-№2442,root_entry,True,0,,,,
pariveṣaṇe (mit - 1;953),,continuation_or_gloss,True,0,,,,
yas,109-№2443,root_entry,False,4,yas,yas/yaç,yas,yas
prayatne,,continuation_or_gloss,False,4,,,,
yah,109-№2444,root_entry,False,1,yah,,,
yā,109-№2445,root_entry,False,4,yā,3yā,yā,yā
prāpaṇe,,continuation_or_gloss,False,4,,,,
yāc,109-№2446,root_entry,False,4,yāc,yāc,yāc,yāc
yācñāyām,,continuation_or_gloss,False,4,,,,
yād,109-№2447,root_entry,False,4,yād,yād,*yād,yād
yās,110-№2448,root_entry,False,1,,,*yās,
1yu,110-№2449,root_entry,False,4,1yu,1yav,1yu,yu
jugupsāyām,,continuation_or_gloss,False,3,,,,
2yu,110-№2450,root_entry,False,4,2yu,2yav,2yu,2yu
miśreṇe'bhiśraṇe ca,,continuation_or_gloss,False,4,,,,
3yu,110-№2451,root_entry,False,1,,,,3yu
bandhane,,continuation_or_gloss,False,1,,,,
4yu,110-№2452,root_entry,False,1,,,,4yu
yuṅg,110-№2453,root_entry,False,1,,,,yuṅg
varjane,,continuation_or_gloss,True,0,,,,
yuch,110-№2454,root_entry,True,0,,,,
pramāde,,continuation_or_gloss,True,0,,,,
1yuj,110-№2455,root_entry,False,4,yuj,yuj/yoj,1yuj,yuj
saṃyamane,,continuation_or_gloss,False,4,,,,
2yuj,110-№2456,root_entry,False,1,,,,2yuj
samādhau,,continuation_or_gloss,False,1,,,,
3yuj,110-№2457,root_entry,True,0,,,,
yoge,,continuation_or_gloss,True,0,,,,
4yuj,110-№2458,root_entry,True,0,,,,
yut,110-№2459,root_entry,False,1,,,,yut
bhāsaṇe,,continuation_or_gloss,True,0,,,,
yudh,110-№2460,root_entry,False,4,yudh,yudh/yodh,yudh,yudh
samprahāre,,continuation_or_gloss,False,4,,,,
yunth,110-№2461,root_entry,False,1,,,,yunth
yup,110-№2462,root_entry,False,4,yup,yup/yop,yup,yup
vimohane,,continuation_or_gloss,False,4,,,,
1yuṣ,110-№2463,root_entry,True,0,,,,
2yuṣ,110-№2464,root_entry,True,0,,,,
yūṣ,110-№2465,root_entry,False,2,,,yū,yūṣ
hiṃsāyām,,continuation_or_gloss,False,1,,,,
yeraṇḍ,110-№2466,root_entry,True,0,,,,
yel,110-№2467,root_entry,True,0,,,,
yeṣ,110-№2468,root_entry,False,3,yeṣ,yeṣ,,yeṣ
prayatne ityanye,,continuation_or_gloss,False,3,,,,
yoṣṭ,110-№2469,root_entry,True,0,,,,
yauṭ,110-№2470,root_entry,False,1,,,,yauṭ
bandhe,,continuation_or_gloss,True,0,,,,
yauḍ,111-№2471,root_entry,False,1,,,,yauḍ
yauṇḍ,111-№2472,root_entry,True,0,,,,
1raṃh,111-№2473,root_entry,False,4,raṃh,raṃh,1raṃh,raṃh
gatau,,continuation_or_gloss,False,3,,,,
2raṃh,111-№2474,root_entry,True,0,,,,
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
raṃha,111-№2475,root_entry,False,1,,,,raṃha
rak,111-№2476,root_entry,False,1,,,,rak
āsvādane,,continuation_or_gloss,True,0,,,,
rakṣ,111-№2477,root_entry,False,4,rakṣ,rakṣ,rakṣ,rakṣ
pālane,,continuation_or_gloss,False,4,,,,
rakh,111-№2478,root_entry,False,1,,,,rakh
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
1rag,111-№2479,root_entry,False,1,,,,rag
śaṅkāyām,,continuation_or_gloss,True,0,,,,
2rag,111-№2480,root_entry,True,0,,,,
āsvādane ityanye,,continuation_or_gloss,True,0,,,,
1ragh,111-№2481,root_entry,False,1,,,,ragh
2ragh,111-№2482,root_entry,True,0,,,,
raṅkh,111-№2483,root_entry,False,1,,,,raṅkh
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
raṅg,111-№2484,root_entry,False,3,raṅg,raṅg,,raṅg
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
1raṅgh,111-№2485,root_entry,False,2,,raṅgh,,raṅgh
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
2raṅgh,111-№2486,root_entry,True,0,,,,
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
raca,111-№2487,root_entry,False,1,rac,,,
pratiyatne,,continuation_or_gloss,False,1,,,,
racch,111-№2488,root_entry,True,0,,,,
1raj,111-№2489,root_entry,False,4,1raj,1raj,1raj,raj
2raj,111-№2490,root_entry,False,3,2raj,2raj,2*raj,
rañch,111-№2491,root_entry,False,2,rañch,,,rañch
rañj,111-№2492,root_entry,False,1,,,,rañj
raṭ,111-№2493,root_entry,False,4,raṭ,raṭ,raṭ,raṭ
raṭa,112-№2494,root_entry,True,0,,,,
paribhāṣaṇe,,continuation_or_gloss,True,0,,,,
raṭṭ,112-№2495,root_entry,True,0,,,,
raṭh,112-№2496,root_entry,False,2,,raṭh,,raṭh
paribhāṣaṇe,,continuation_or_gloss,False,1,,,,
1raṇ,112-№2497,root_entry,False,2,,,raṇ,raṇ
2raṇ,112-№2498,root_entry,True,0,,,,
gatau; mit iti bhojaḥ (0932),,continuation_or_gloss,True,0,,,,
raṇṭ,112-№2499,root_entry,True,0,,,,
raṇḍ,112-№2500,root_entry,True,0,,,,
raṇv,112-№2501,root_entry,False,2,raṇv,,,raṇv
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
rad,112-№2502,root_entry,False,4,rad,rad,rad,rad
vilekhane,,continuation_or_gloss,False,4,,,,
radh,112-№2503,root_entry,False,3,radh,radh,,radh
hiṃsāsaṃrāddhyoḥ,,continuation_or_gloss,False,3,,,,
1ran,112-№2504,root_entry,False,3,1ran,,1ran,ran
2ran,112-№2505,root_entry,False,2,2ran,,,2ran
randh,112-№2506,root_entry,False,3,,randh,randh,randh
rap,112-№2507,root_entry,False,4,rap,rap,rap,rap
vyaktāyāṃ vāci,,continuation_or_gloss,False,4,,,,
rapç,112-№2508,root_entry,False,3,rapç,rapç,,rapç
raph,112-№2509,root_entry,False,4,raph,raph,*raph,raph
gatau,,continuation_or_gloss,False,3,,,,
rabh,112-№2510,root_entry,False,4,rabh,rabh,rabh,rabh
rābhasye,,continuation_or_gloss,False,4,,,,
1ram,112-№2511,root_entry,False,3,ram,,1ram,ram
2ram,112-№2512,root_entry,True,0,,,,
