L_id	k1	hom	verdict	mw_realcite	corpus_hit	also_in_pw_same_source	pwg_text_sibling	n_kosa	present_in	novel_kosa	pwg_cited_sources	src_category
76567	DAtar		pwg-unique	0		1	1	0	pw		HALL|Verz	ms_catalogue_propernoun
76582	DAnyaDanavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
76584	DAnyavant		pwg-unique	0		1	1	0	pw		Ind	scholarly_journal_technical
76640	DUnay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
76650	DUmay		pwg-unique	0		1	1	0	pw		Ind	scholarly_journal_technical
76692	DyAnavant		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
76695	DyASrayawIkA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
76733	naktaMBAga		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
76792	nandAprAcI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76798	nandisPowa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76872	navakaRqikABAzya		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
76891	navAnagara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76893	navAsra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
77027	nArAyaRAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
77051	nAsAura		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
77056	nAsikAcCinnI		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
77182	niraMSuka		pwg-unique	0		1	0	0	pw		H|MED	kosa_nighantu_not_digitised
77268	nirutseka	1	pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
77365	niryAtar		pwg-unique	0		1	1	0	pw		NĪLAK|ed	kosa_nighantu_not_digitised
77393	nirvikalpakavicAra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
77615	nIsOra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
77616	nIsARa		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
77626	nUma		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
77632	nfpakumAra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
77647	nfsiMhamUrtyAcArya		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
77693	nErJariRa		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
77728	nyAyanibanDa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
77755	nyAyasidDAntadIpapraBA		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
77764	nyAyArTalaGuboDinI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
77790	pakzavant		pwg-unique	0		1	1	0	pw		NĪLAK	kosa_nighantu_not_digitised
77872	paYcIkar		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
77881	pawaSAwaka		pwg-unique	0		1	0	0	pw		MED|ŚKDR	kosa_nighantu_not_digitised
77891	pawwABirAmaSAstrin		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
77991	padmanABadvAdaSI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
77992	padmanABapurI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78018	payaHpArAvAra		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
78050	paramaguru		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
78080	paraSurAmamiSra		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
78086	parastAttna		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
78095	parANganA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
78100	parAtriMSakA		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
78112	parArjuna		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78119	parAvarya		pwg-unique	0		1	1	0	pw		NĪLAK	kosa_nighantu_not_digitised
78145	paricayavant		pwg-unique	0		1	1	0	pw		WEBER	scholarly_journal_technical
78154	parijYAtar		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
78201	parimalla		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78227	parivfQAzwaka		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
78237	pariSezavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78275	paropakaraRIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
78307	paryUzaRAzwAhnikA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78387	pAYcarAtrya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78512	pArAsa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
78513	pArAsapuli		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
78514	pArAsu		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
78519	pAripAtraka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78571	pAScAtyanirRayAmfta		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78657	pIWADyakza		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
78779	puruzottamapura		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
78780	puruzottamavAdArTa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
78864	pUrRAtman		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
78913	pUzanvant		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
79046	prakriyAprasAda		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
79050	praKyAla		pwg-unique	0		0	1	0			NĪLAK|ed	kosa_nighantu_not_digitised
79114	praRetar		pwg-unique	0		1	1	0	pw		Verz	ms_catalogue_propernoun
79255	pratisAraRA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
79430	prayogasetu		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
79453	pravaravant		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
79596	prARatozaRI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
79788	bakanisUdana		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
79844	barbaraka		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
80298	makarandakaRAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
80621	mAtrIy		pwg-unique	0		1	1	0	pw		Ind	scholarly_journal_technical
80684	mitrIy		pwg-unique	0		1	1	0	pw		Ind	scholarly_journal_technical
80734	mUvIpa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
80854	yakzoqumbaraka		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
80891	yajurlakzmI		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
80945	yajYadruha		pwg-unique	0		0	0	0			WILSON	kosa_nighantu_not_digitised
81057	yajYAtmamiSra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
81467	yadAvAjadAvarya		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
81486	yant		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
81625	yamunABrAtar		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
81848	yAjayitar		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
81998	yAmAtar		pwg-unique	0		1	0	0	pw		Verz|ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
82063	yAvadABUtasaMplavam		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
82150	yugalAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
82488	yogAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
82489	yogAyana		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
82502	yoginIBErava		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
82508	yogIy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
82531	yojayitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
82572	yonisaMvftti		pwg-unique	0		0	0	0			WILSON	kosa_nighantu_not_digitised
82574	yonisaMBava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
82630	yOvanamatta		pwg-unique	0		0	0	0			COLEBR	scholarly_journal_technical
82675	raktakeSara		pwg-unique	0		0	0	0			RATNAM|RĀJAN|ŚKDR	kosa_nighantu_not_digitised
82699	raktataRA		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
82767	raktar		pwg-unique	0		1	0	0	pw		H|MED	kosa_nighantu_not_digitised
82971	raNgamAtar		pwg-unique	0		1	0	0	pw		H|HĀR|MED	kosa_nighantu_not_digitised
82992	raNgezWAluka		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
82993	raNgoji		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
83001	racayitar		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
83025	rajanaka		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
83033	rajanIcayanATa		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
83089	rajYanadru		pwg-unique	0		0	0	0			ŚKDR	kosa_nighantu_not_digitised
83121	raRamuzwi		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
83127	raRavaNkamalla		pwg-unique	0		0	0	0			COLEBR	scholarly_journal_technical
83711	rasakalyARinIvrata		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
83850	rasikaraYjanI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
83950	rAgAnugAvivfti		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
83961	rAGavaBawwa		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
84087	rAjapaTAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84138	rAjamAtar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
84206	rAjaSAkanikA		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
84207	rAjaSAkinI		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
84346	rAqi		pwg-unique	0		0	0	0			AK|ŚKDR	kosa_nighantu_not_digitised
84416	rAtryAkUpAra		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
84447	rADAmedin		pwg-unique	0		0	0	0			ŚKDR	kosa_nighantu_not_digitised
84449	rADAmohanaSarman		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84453	rADAvinoda		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84512	rAmatarkavAgISa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84530	rAmapaRqita		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84534	rAmapUjASaraRi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84537	rAmaprasAdatarkavAgISa		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
84538	rAmaprasAdatarkAlaMkAra		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
84541	rAmaBawwa		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
84544	rAmamiSra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84550	rAmarudraBawwa		pwg-unique	0		1	0	0	pw		HALL|ebend	scholarly_journal_technical
84553	rAmaliNgakfti		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
84558	rAmavAjapeyin		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84559	rAmavilAsa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
84568	rAmasaMyamin		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
84584	rAmAcArya		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
84606	rAmendrayati		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
84949	rudrakoza		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
85327	rogaSilpan		pwg-unique	0		0	0	0			JAṬĀDH|WILSON|ŚKDR	kosa_nighantu_not_digitised
85362	roQar		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
85432	romaratAsAra		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
85517	rohiReya		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
85626	lakzaRka		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
85631	lakzaRavAdarahasya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
85657	lakzmaRaBawwa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
85661	lakzmaRAcArya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
85824	laGuvEyAkaraRasidDAntamaYjUzA		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
85835	laGusaptatikA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
85849	laGUkar		pwg-unique	0		0	0	0			MED|Spr	kosa_nighantu_not_digitised
85857	laGvAryasidDAnta		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
85873	laNgUla		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
85907	lawakAmiSca		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
85969	ladDa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
86043	laramAnATa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
86059	lalAwikAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
86066	lalAmavant		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
86098	lavaNgaka		pwg-unique	0		1	0	0	pw		HALL|ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
86127	lavaRAraja		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
86146	lavavant		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
86186	lAkza		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
86305	lAlAy		pwg-unique	0		1	0	0	pw		Spr|ŚKDR	kosa_nighantu_not_digitised
86349	likAbanDa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
86390	liNgasaMBUtA		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
86425	libiMkara		pwg-unique	0		0	0	0			AK|ŚKDR	kosa_nighantu_not_digitised
86552	lUnIy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
86877	lomasikA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
86988	lohitapAdadeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
87035	lOkikavizayavicAra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
87269	vaNke		pwg-unique	0		0	0	0			AK|MED|TRIK|ŚKDR	kosa_nighantu_not_digitised
87338	vacCala		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
87342	vajahURa		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
87349	vajrakapAlin		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
87424	vajrada		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
87562	vaRikavrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
87633	vatsANka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
87657	vadanIBU		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
87703	vaDUwaSayana		pwg-unique	0		1	0	0	pw		TRIK|WILSON	kosa_nighantu_not_digitised
87734	vaDvatI		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
87743	vanakaRqula		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
87812	vanabarvara		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
87890	vanahAsaka		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
88001	vanyopAdakI		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
88051	vammAga		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
88177	varayitar		pwg-unique	0		1	0	0	pw		H|HALĀY	kosa_nighantu_not_digitised
88217	varAwaki		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
88221	varAtuzwa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
88368	varkarakarkara		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
88435	varRadAtar		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
88451	varRamAtar		pwg-unique	0		1	0	0	pw		HĀR|ŚKDR	kosa_nighantu_not_digitised
88638	varzaMpuzpa		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
88707	valatI		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
88708	valadviz		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
88733	valArAti		pwg-unique	0		0	0	0			AK	kosa_nighantu_not_digitised
88747	valiSi		pwg-unique	0		0	0	0			ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
88764	valkabant		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
88765	valkila		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
88788	valmIki		pwg-unique	0		1	0	0	pw		ŚABDAM|ŚKDR	kosa_nighantu_not_digitised
88801	vallaBanyAyAcArya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
88822	valliSUraRa		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
89346	vAkra		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
89383	vAgGastavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
89457	vAcasAMpati		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
89535	vAjasa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
89562	vAjimant		pwg-unique	0		1	0	0	pw		RATNAM|ŚKDR	kosa_nighantu_not_digitised
89571	vAjisaneyaka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
89611	vAqavahAraka		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
89623	vARadaRqa		pwg-unique	0		1	0	0	pw		WILSON|ŚKDR	kosa_nighantu_not_digitised
89625	vARarasI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
89653	vAtakalAkala		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
89713	vAtar		pwg-unique	0		1	0	0	pw		WILSON	kosa_nighantu_not_digitised
89786	vAtAya		pwg-unique	0		0	0	0			WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
89789	vAtAyanIya		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
89805	vAtigama		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
89928	vAnasi		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
89957	vApAtinArmeDa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
89993	vAmanakASikA		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
89994	vAmanajayAditya		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
90002	vAmanAcArya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
90004	vAmanIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
90059	vAyasIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
90290	vArIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
90309	vArUQa		pwg-unique	0		1	0	0	pw		H|MED	kosa_nighantu_not_digitised
90362	vArttikatAtparyapariSudDi		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
90372	bArdala		pwg-unique	0		0	0	0			H|HĀR|MED|TRIK	kosa_nighantu_not_digitised
90508	vAlmIkeSvara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
90612	vAsABft		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
90614	vAsASva		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
90707	vAhadvipant		pwg-unique	0		0	0	0			AK	kosa_nighantu_not_digitised
90775	vikacIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
90796	vikanikahika		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
90813	vikarttar		pwg-unique	0		1	0	0	pw		NĪLAK|ed	kosa_nighantu_not_digitised
90842	vikazvara		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
90938	vikramAdityacarita		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
91087	viGnahantar		pwg-unique	0		1	0	0	pw		Spr|Verz	ms_catalogue_propernoun
91206	vicCAyay		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
91284	vijAkA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
91497	vitardDi		pwg-unique	0		1	0	0	pw		AK|ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
91640	vidiTa		pwg-unique	0		1	0	0	pw		MED|ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
91661	vidUray		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
91696	vidyAgfha		pwg-unique	0		0	0	0			Z	scholarly_journal_technical
91795	vidraTa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
91807	vidruDi		pwg-unique	0		1	0	0	pw		AK|ed	kosa_nighantu_not_digitised
91931	viDUratA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
91939	viDeyIBU		pwg-unique	0		0	0	0			Journ	scholarly_journal_technical
91992	vinAkfti		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
92030	vinigUhitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
92119	bindupratizWAnamaya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
92124	vinDapattrI		pwg-unique	0		1	0	0	pw		ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
92347	vipravIti		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
92367	viprekzitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
92478	viBAsvant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
92518	viBettar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
92559	vimanIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
92602	vimalasarasvati		pwg-unique	0		0	0	0			COLEBR	scholarly_journal_technical
92797	virAgavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
92852	virudDArTadIpaka		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
92892	viroDAcaraRa		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
92979	vilUray		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
93047	vivanDika		pwg-unique	0		1	0	0	pw		AK|COLEBR|ŚKDR	kosa_nighantu_not_digitised
93142	viviwwyE		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
93188	vivekya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93193	vivoQar		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
93212	viSadAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93283	viSiSnya		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
93308	viSudDeSvara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93322	viSezatA		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
93326	viSezayitar		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
93341	viSokIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
93528	viSvaprakASin		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93570	viSvaMBaraSAstra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93605	viSvavidvaMs		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93618	viSvaSaMBu		pwg-unique	0		1	0	0	pw		H|Verz	kosa_nighantu_not_digitised
93698	viSvedevar		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
93703	viSveSitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
93728	vizaGa		pwg-unique	0		0	0	0			ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
93826	vizayatAvicAra		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
93844	vizayIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
93873	vizahantar		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
93907	vizAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
93982	vizwivrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
93995	vizRukavi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
94046	vizRumiSra		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
94057	vizRuvAjapeyin		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
94233	vismAraka		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
94321	vihiMsin		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
94344	vihvalin		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
94495	vIrapattrA		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
94699	vfkzaMmUlika		pwg-unique	0		0	0	0			BURN|VYUTP	kosa_nighantu_not_digitised
94863	vfdDatiktA		pwg-unique	0		1	0	0	pw		NIGH|RĀJAN	kosa_nighantu_not_digitised
94955	vfndArakAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
95034	vfzaBARu		pwg-unique	0		1	0	0	pw		Verz|ebend	ms_catalogue_propernoun
95095	vfzAlalatatAyin		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
95110	vfzwiGna		pwg-unique	0		0	0	0			ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
95142	veganASyanASakaBAvarahasya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
95149	vegAna		pwg-unique	0		1	0	0	pw		COLEBR|Ind	scholarly_journal_technical
95252	veTileha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
95316	vedamuKyA		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
95382	vedAntavAgISaBawwAcArya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
95454	venoviSAle		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
95485	veliBukipraya		pwg-unique	0		0	0	0			ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
95613	vEkftavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
