L_id	k1	hom	k2
80256	BftyatA		BftyatA

80257	Beda		Beda

80258	Bedana		Bedana

80259	Bedin		Bedin

80260	BedIya		BedIya

80261	BeruRqa		BeruRqa

80262	BEkzaka		BEkzaka

80263	BEzajyaratnAvalI		BEzajyaratnAvalI

80264	Boktar		Boktar

80265	Boga	1	Boga
80266	BogadattA		BogadattA

80267	Bogavant	1	Bogavant
80268	Bogavant	2	Bogavant
80269	Bogavarman		Bogavarman

80270	Bogin	2	Bogin
80271	Boja		Boja

80272	Bojakawa		Bojakawa

80273	Bojana		Bojana

80274	BojanaBUmi		BojanaBUmi

80275	BOjya		BOjya

80276	BOta		BOta

80277	BOtaka		BOtaka

80278	BOtika	1	BOtika
80279	BOtika	2	BOtika
80280	BOma	1	BOma
80281	BOvana		BOvana

80282	BraMS	1	BraMS
80283	BraMSa		BraMSa

80284	Brajj	1	Brajj
80285	Bram		Bram

80286	Brama		Brama

80287	BramaRa		BramaRa

80288	Bramara		Bramara

80289	Bramaraka		Bramaraka

80290	BrAj	1	BrAj
80291	BrAjin		BrAjin

80292	BrAtftva		BrAtftva

80293	BrAtreya		BrAtreya

80294	BrAmaRa		BrAmaRa

80295	maMh		maMh

80296	makarakawI		makarakawI

80297	makaranda		makaranda

80298	makarandakaRAy		makarandakaRAy

80299	makarandikA		makarandikA

80300	makzika		makzika

80301	maKApeta		maKApeta

80302	magaDa		magaDa

80303	maNktavya		maNktavya

80304	maNkzu		maNkzu

80305	maNgala		maNgala

80306	maNgalagiri		maNgalagiri

80307	maNgalaGawa		maNgalaGawa

80308	maNgalAyana	1	maNgalAyana
80309	maNgalya		maNgalya

80310	majj		majj

80311	maYca		maYca

80312	maYcaka		maYcaka

80313	maYjuGoza		maYjuGoza

80314	maYjumatI		maYjumatI

80315	mawaka		mawaka

80316	maqavarAjya		maqavarAjya

80317	maR		maR

80318	maRaU		maRaU

80319	maRi		maRi

80320	maRikAYcana		maRikAYcana

80321	maRidatta		maRidatta

80322	maRiDara		maRiDara

80323	maRipuzpeSvara		maRipuzpeSvara

80324	maRiBadra		maRiBadra

80325	maRimaya		maRimaya

80326	maRivarman		maRivarman

80327	maRq		maRq

80328	maRqanaka		maRqanaka

80329	maRqalanyAsa		maRqalanyAsa

80330	maRqalika		maRqalika

80331	maRqalin		maRqalin

80332	maRqUka		maRqUka

80333	maRqUrikA		maRqUrikA

80334	mataNga		mataNga

80335	mataNgadeva		mataNgadeva

80336	mataNgapura		mataNgapura

80337	mataNginI		mataNginI

80338	matallikA		matallikA

80339	matallI		matallI

80340	mati		mati

80341	matkuRa		matkuRa

80342	matsara		matsara

80343	matsarin		matsarin

80344	matsyaganDa		matsyaganDa

80345	matsyaGAtin		matsyaGAtin

80346	matsyaDvaja		matsyaDvaja

80347	maT	1	maT
80348	maTana		maTana

80349	maTita		maTita

80350	maTitar		maTitar

80351	maTura		maTura

80352	maTurA		maTurA

80353	maTurAnATa		maTurAnATa

80354	mad	1	mad
80355	mada		mada

80356	madakarin		madakarin

80357	madaganDa		madaganDa

80358	madacyut		madacyut

80359	madana		madana

80360	madanadaMzwrA		madanadaMzwrA

80361	madanapura		madanapura

80362	madanapraBa		madanapraBa

80363	madanamaYjarI		madanamaYjarI

80364	madanaleKA		madanaleKA

80365	madanasundarI		madanasundarI

80366	madanasenA		madanasenA

80367	madaBaYjin		madaBaYjin

80368	madayantI		madayantI

80369	madaleKA		madaleKA

80370	madAvant		madAvant

80371	madirAvatI		madirAvatI

80372	maduGa		maduGa

80373	madotkawa		madotkawa

80374	madraka		madraka

80375	maDavya		maDavya

80376	maDuka		maDuka

80377	maDukAnana		maDukAnana

80378	maDukUla		ma/DukUla

80379	maDukft		maDukft

80380	maDuDAra		maDuDAra

80381	maDunAlikeraka		maDunAlikeraka

80382	maDupa		maDupa

80383	maDuparka		maDuparka/

80384	maDupratIka		maDupratIka

80385	maDuBAga		maDuBAga

80386	maDuBUmika		maDuBUmika

80387	maDumatta		maDumatta

80388	maDumant		maDumant

80389	maDumanta		maDumanta

80390	maDumADavI		maDumADavI

80391	maDumADvIka		maDumADvIka

80392	maDura		maDura

80393	maDuraKarjUrikA		maDuraKarjUrikA

80394	maDuraKarjUrI		maDuraKarjUrI

80395	maDuriman		maDuriman

80396	maDula		maDula

80397	maDusaMdfSa		ma/DusaMdfSa

80398	maDusrava		maDusrava

80399	maDuhan		maDuhan

80400	maDUla		maDUla

80401	maDyanya		maDyanya

80402	maDyama		maDyama

80403	maDyamandira		maDyamandira

80404	maDyamika		maDyamika

80405	maDyamezWA		maDyamezWA/

80406	maDyayogin		maDyayogin

80407	maDyAditya		maDyAditya

80408	maDyAhna		maDyAhna

80409	maDyemArgam		maDyemArgam

80410	man		man

80411	mana		mana

80412	manaHparyAya		manaHparyAya

80413	manana		manana

80414	manaHzazWa		ma/naHzazWa

80415	manasketa		manasketa/

80416	manastejas		ma/nastejas

80417	manastva		manastva

80418	manaspApa		manaspApa

80419	manaHsvAmin		manaHsvAmin

80420	maninDa		maninDa

80421	manujAta		manujAta

80422	manutIrTa		manutIrTa

80423	manuzyajA		manuzyajA

80424	manogati	2	manogati
80425	manojavin		manojavin

80426	manodatta		manodatta

80427	manonuga		mano'nuga

80428	manoraTa		manoraTa

80429	manoraTadAyaka		manoraTadAyaka

80430	manoraTamaya		manoraTamaya

80431	manorama		manorama

80432	manorAjya		manorAjya

80433	manovatI		manovatI

80434	manovftti		manovftti

80435	manohara		manohara

80436	manohArikA		manohArikA

80437	mantra		mantra

80438	mantrakalpadruma		mantrakalpadruma

80439	mantraBeda		mantraBeda

80440	mantray		mantray

80441	mantrayantra		mantrayantra

80442	mantravarRa		mantravarRa

80443	mantravAdin		mantravAdin

80444	mantrasADaka		mantrasADaka

80445	mantrasADana		mantrasADana

80446	mantreSa		mantreSa

80447	mantreSvara		mantreSvara

80448	manTa		manTa

80449	manTara		manTara

80450	manTarita		manTarita

80451	manTAvala		manTAvala

80452	manda		manda

80453	manda		manda

80454	mandana		mandana

80455	mandara		mandara

80456	mandaradeva		mandaradeva

80457	mandaradevIya		mandaradevIya

80458	mandarAy		mandarAy

80459	mandAkinI		mandAkinI

80460	mandAradeva		mandAradeva

80461	mandAravatI		mandAravatI

80462	mandArikA		mandArikA

80463	mandAsu		mandAsu

80464	mandIkar		mandIkar

80465	mandurA		mandurA

80466	mandeha		mandeha

80467	mandodarI		mandodarI

80468	manman		manman

80469	manyu		manyu

80470	mamatA		mamatA

80471	mayUracitraka		mayUracitraka

80472	mayoBava		mayoBava

80473	mar	1	mar
80474	mar	2	mar
80475	marAla		marAla

80476	marIcipattana		marIcipattana

80477	marIcI		marIcI

80478	maru		maru

80479	marucIpawwana		marucIpawwana

80480	maruRqa		maruRqa

80481	marut		marut

80482	marutta		marutta

80483	marutpawa		marutpawa

80484	marunDa		marunDa

80485	marka	3	marka
80486	marc		marc

80487	marj	1	marj
80488	marq		marq

80489	marqitar		marqitar

80490	mard		mard

80491	mardana		mardana

80492	mardanIya		mardanIya

80493	marD		marD

80494	marman		marman

80495	marmara		marmara

80496	marmfjenya		marmfjenya

80497	marya		marya

80498	maryAdA		maryAdA

80499	maryADIra		maryADI/ra

80500	marS		marS

80501	marz		marz

80502	mala	1	mala
80503	maladrava		maladrava

80504	malayaDvaja		malayaDvaja

80505	malayapura		malayapura

80506	malayavatI		malayavatI

80507	malayasiMha		malayasiMha

80508	malimlu		malimlu

80509	malImasa		malImasa

80510	malla		malla

80511	mallaBUmi		mallaBUmi

80512	malli		malli

80513	mallikAkza		mallikAkza

80514	masAra		masAra

80515	masi		masi

80516	mastaka		mastaka

80517	mahafzi		mahafzi/

80518	mahaka		mahaka

80519	mahacCabda		mahacCabda

80520	mahatkARqa		mahatkARqa/

80521	mahattA		mahattA

80522	mahardDika		mahardDika

80523	mahas	1	mahas
80524	mahas	3	mahas
80525	mahastva		mahastva

80526	mahasvin		mahasvin

80527	mahAkzAra		mahAkzAra

80528	mahAgaRa		mahAgaRa/

80529	mahAcakravartitA		mahAcakravartitA

80530	mahAcamasa		mahAcamasa

80531	mahAcitta		mahAcitta

80532	mahAcittva		mahAcittva

80533	mahAqakara		mahAqakara

80534	mahAtantra		mahAtantra

80535	mahAtapas		mahAtapas

80536	mahAteja		mahAteja

80537	mahAtEla		mahAtEla

80538	mahAdaMzwra		mahAdaMzwra

80539	mahAdeva		mahAdeva

80540	mahAdevatva		mahAdevatva

80541	mahAnandatva		mahAnandatva

80542	mahAnandi		mahAnandi

80543	mahAnasa		mahAnasa

80544	mahAnAman		mahAnAman

80545	mahAniSA		mahAniSA

80546	mahAnIlamaya		mahAnIlamaya

80547	mahApaTa		mahApaTa

80548	mahApadma		mahApadma

80549	mahApadmapati		mahApadmapati

80550	mahApAna		mahApAna

80551	mahApASupata		mahApASupata

80552	mahApuruza		mahApuruza

80553	mahApraButva		mahApraButva

80554	mahAprasTAnika		mahAprasTAnika

80555	mahAbAhu		mahAbAhu

80556	mahAbudDi		mahAbudDi

80557	mahAbuDna		mahA/buDna

80558	mahABAgya		mahABAgya

80559	mahABArata		mahABArata

80560	mahAmati		mahAmati

80561	mahAmarutvatIya		mahAmarutvatIya

80562	mahaHmAtra		mahaHmAtra

80563	mahAmAya		mahAmAya

80564	mahAmArakata		mahAmArakata

80565	mahAyakza		mahAyakza

80566	mahAyama		mahAyama/

80567	mahAyAnadeva		mahAyAnadeva

80568	mahArUpin		mahArUpin

80569	mahArTa	2	mahArTa
80570	mahAvarAha		mahAvarAha

80571	mahAvrata	1	mahAvrata
80572	mahASa		mahASa

80573	mahASakti		mahASakti

80574	mahASaNKa		mahASaNKa

80575	mahASana		mahASana

80576	mahASabda	1	mahASabda
80577	mahASAla		mahASAla

80578	mahAsattva	2	mahAsattva
80579	mahAsattva	3	mahAsattva
80580	mahAsAmAnya		mahAsAmAnya

80581	mahAsAra		mahAsAra

80582	mahAsena		mahAsena

80583	mahAsya		mahA/sya

80584	mahAsvana	2	mahAsvana
80585	mahAsvAmin		mahAsvAmin

80586	mahitva		mahitva

80587	mahizavallI		mahizavallI

80588	mahIDara		mahIDara

80589	mahIlukA		mahI/lukA

80590	mahIsura		mahIsura

80591	mahecCatA		mahecCatA

80592	mahendra		mahendra

80593	mahendraSakti		mahendraSakti

80594	mahendrAditya		mahendrAditya

80595	maheSa		maheSa

80596	maheSvaratva		maheSvaratva

80597	mahottama		mahottama

80598	mahodaya	1	mahodaya
80599	mahodaya	2	mahodaya
80600	mahodara	1	mahodara
80601	mahodara	2	mahodara
80602	mA	1	mA
80603	mA	3	mA
80604	mAMsavant		mAMsa/vant

80605	mAMspfzwa		mAMspfzwa

80606	mAKa		mAKa

80607	mANgali		mANgali

80608	mARicAra		mARicAra

80609	mARiBadra		mARiBadra

80610	mARqalika		mARqalika

80611	mAtaNga		mAtaNga

80612	mAtar	1	mAtar
80613	mAtar	2	mAtar
80614	mAtuleya		mAtuleya

80615	mAtfkfta		mAtf/kfta

80616	mAtftA		mAtftA

80617	mAtfdatta		mAtfdatta

80618	mAtfbanDu		mAtfbanDu/

80619	mAtra		mAtra

80620	mAtrASita		mAtrASita

80621	mAtrIy		mAtrIy

80622	mADava		mADava

80623	mADukara		mADukara

80624	mADura		mADura

80625	mADurya		mADurya

80626	mADyaMdina		mADyaMdina

80627	mADyamika		mADyamika

80628	mADva	1	mADva
80629	mAna	2	mAna
80630	mAnatva		mAnatva

80631	mAnavarjita		mAnavarjita

80632	mAnasajanman		mAnasajanman

80633	mAnasatva		mAnasatva

80634	mAnuzatA		mAnuzatA

80635	mAnuzya		mAnuzya

80636	mAnuzyaka		mAnuzyaka

80637	mAndya		mAndya

80638	mAnmaTa		mAnmaTa

80639	mApaka		mApaka

80640	mApana		mApana

80641	mAya		mAya

80642	mAyApur		mAyApur

80643	mAyApurI		mAyApurI

80644	mAyAvant		mAyAvant

80645	mAyAvin		mAyAvin

80646	mAra		mAra

80647	mAraka		mAraka

80648	mAraRa		mAraRa

80649	mArAri		mArAri

80650	mArin		mArin

80651	mAriza		mAriza

80652	mArg	1	mArg
80653	mArga	2	mArga
80654	mArgAgata		mArgAgata

80655	mArjana		mArjana

80656	mArjAraka		mArjAraka

80657	mAlatikA		mAlatikA

80658	mAlaBArin		mAlaBArin

80659	mAlava		mAlava

80660	mAlA		mAlA

80661	mAlAkAra		mAlAkAra

80662	mAli		mAli

80663	mAleya		mAleya

80664	mAlopamA		mAlopamA

80665	mAlyavant		mAlyavant

80666	mAvilambitam		mAvilambitam

80667	mAzAjya		mA/zAjya

80668	mAsopavAsinI		mAsopavAsinI

80669	mAsya		mAsya

80670	mAhizmatI		mAhizmatI

80671	mAhendra		mAhendra

80672	mAheSvara		mAheSvara

80673	miti	1	miti
80674	mitra		mitra

80675	mitratUrya		mitratU/rya

80676	mitradroha		mitradroha

80677	mitradrohin		mitradrohin

80678	mitravinda		mitravinda

80679	mitrasaha		mitrasaha

80680	mitrAcAra		mitrAcAra

80681	mitrAvasu		mitrAvasu

80682	mitrin		mitrin

80683	mitrIBU		mitrIBU

80684	mitrIy		mitrIy

80685	miTunIcArin		miTunIcArin

80686	miTus		miTus

80687	miTyAtva		miTyAtva

80688	miTyABiDA		miTyABiDA

80689	miSray		miSray

80690	miz	1	miz
80691	miza	2	miza
80692	mihikA		mihikA

80693	mukuwa		mukuwa

80694	mukulita		mukulita

80695	muktakacCa		muktakacCa

80696	muktakara		muktakara

80697	muktatva		muktatva

80698	muktAPalaketu		muktAPalaketu

80699	muktAPalaDvaja		muktAPalaDvaja

80700	muktAvalI		muktAvalI

80701	muktivant		muktivant

80702	muKa		muKa

80703	muKara		muKara

80704	muKavAsa		muKavAsa

80705	muKaSeza		muKaSeza

80706	muc	1	muc
80707	muYja		muYja

80708	muRqa		muRqa

80709	mud	1	mud
80710	mudrA		mudrA

80711	mumukzu		mumukzu

80712	mumokzayizu		mumokzayizu

80713	muracIpattana		muracIpattana

80714	muraja		muraja

80715	muru		muru

80716	muz	1	muz
80717	muzwi		muzwi

80718	muzwika		muzwika

80719	muzwIkar		muzwIkar

80720	muh	1	muh
80721	muhUrta		muhUrta

80722	mUrC		mUrC

80723	mUrCana		mUrCana

80724	mUrCA		mUrCA

80725	mUrtimant		mUrtimant

80726	mUrDaja		mUrDaja

80727	mUrDan		mUrDan

80728	mUrDanya		mUrDanya

80729	mUladeva		mUladeva

80730	mUlaprakfti		mUlaprakfti

80731	mUlamantra		mUlamantra

80732	mUlarAmAyaRa		mUlarAmAyaRa

80733	mUlya		mUlya

80734	mUvIpa		mUvIpa

80735	mUzaka		mUzaka

80736	mUzikavizARa		mUzikavizARa

80737	mfkaRqa		mfkaRqa

80738	mfgatfzRi		mfgatfzRi

80739	mfgalakzman		mfgalakzman

80740	mfgANkavatI		mfgANkavatI

80741	mfgANkasena		mfgANkasena

80742	mfgAri		mfgAri

80743	mfgendra		mfgendra

80744	mfgya		mfgya

80745	mfcCilAmaya		mfcCilAmaya

80746	mfja		mfja

80747	mfqa	1	mfqa
80748	mftajIvana		mftajIvana

80749	mftasUtaka		mftasUtaka

80750	mftyumftyu		mftyumftyu

80751	mftyulaNGanopanizad		mftyulaNGanopanizad

80752	mfdava		mfdava

80753	mfdula		mfdula

80754	mfzA		mfzA

80755	mfzAy		mfzAy

80756	mfzAvAda	2	mfzAvAda
80757	meKala		meKala

80758	meGakarRA		meGakarRA

80759	meGanAda	2	meGanAda
80760	meGapuzpa	2	meGapuzpa
80761	meGavarRa		meGavarRa

80762	meGasvAti		meGasvAti

80763	meWa		meWa

80764	meRQra		meRQra

80765	medaSiras		medaSiras

80766	medas		medas

80767	medura		medura

80768	meDAvant		meDAvant

80769	meDizWa		meDizWa

80770	meDyamaya		meDyamaya

80771	meya		meya

80772	meruDvaja		meruDvaja

80773	melana		melana

80774	melAyana		melAyana

80775	mezAy		mezAy

80776	mEtra		mEtra

80777	mETunIBAva		mETunIBAva

80778	mETunya		mETunya

80779	mlecCa		mlecCa

80780	mokzay		mokzay

80781	mokzayitar		mokzayitar

80782	mocana		mocana

80783	modakara		modakara

80784	modoza		modoza

80785	moza		moza

80786	mohana		mohana

80787	mohanaprakfti		mohanaprakfti

80788	mohanIya		mohanIya

80789	mOGya		mOGya

80790	mOna		mOna

80791	mOrva		mOrva

80792	mOli		mOli

80793	mOlika		mOlika

80794	mOlyABaraRa		mOlyABaraRa

80795	mOsala		mOsala

80796	myakz		myakz

80797	mruc		mruc

80798	mlA		mlA

80799	mlAyin		mlAyin

80800	mluc		mluc

80800	ativartavya		ativartavya

80800	avaGrARa		avaGrARa

80800	AgniveSi		AgniveSi

80800	AgniveSI		AgniveSI

80800	AnurohiRI		AnurohiRI

80800	AyAsa		AyAsa

80800	Aropa		Aropa

80800	AropaRa		AropaRa

80800	Alapana		Alapana

80800	Alapti		Alapti

80800	AlokagadADarI		AlokagadADarI

80800	indrakIla		indrakIla

80800	utpuMsay		utpuMsay

80800	ezya		ezya

80800	KArikA		KArikA

80800	gaganaromanTa		gaganaromanTa

80800	gaganaromantAyita		gaganaromantAyita

80800	GawwakuwIpraBAtAy		GawwakuwIpraBAtAy

80800	pAriBAzika		pAriBAzika

80801	ya	1	ya
80802	ya	2	ya
80803	yaka		yaka/

80804	yakan		yakan

80805	yakAra		yakAra

80806	yakft		ya/kft

80807	yakfdAtmikA		yakfdAtmikA

80808	yakfdudara		yakfdudara

80809	yakfddAlya		yakfddAlya

80810	yakfddAlyudara		yakfddAlyudara

80811	yakfdvErin		yakfdvErin

80812	yakflloma		yakflloma

80813	yakz		yakz

80814	yakza	1	yakza/
80815	yakza	2	yakza
80816	yakzaka		yakzaka

80817	yakzakardama		yakzakardama

80818	yakzakUpa		yakzakUpa

80819	yakzagraha		yakzagraha

80820	yakzaRa		yakzaRa

80821	yakzataru		yakzataru

80822	yakzatA		yakzatA

80823	yakzatva		yakzatva

80824	yakzadara		yakzadara

80825	yakzadAsI		yakzadAsI

80826	yakzadfS		yakzadf/S

80827	yakzaDUpa		yakzaDUpa

80828	yakzan		yakzan

80829	yakzanAyaka		yakzanAyaka

80830	yakzapati		yakzapati

80831	yakzapAla		yakzapAla

80832	yakzaBft		yakzaBf/t

80833	yakzamalla		yakzamalla

80834	yakzarasa		yakzarasa

80835	yakzarAj		yakzarAj

80836	yakzarAja		yakzarAja

80837	yakzarAtri		yakzarAtri

80838	yakzavarman		yakzavarman

80839	yakzavitta		yakzavitta

80840	yakzasena		yakzasena

80841	yakzasTala		yakzasTala

80842	yakzANgI		yakzANgI

80843	yakzADipa		yakzADipa

80844	yakzADipati		yakzADipati

80845	yakzAmalaka		yakzAmalaka

80846	yakzAvAsa		yakzAvAsa

80847	yakziRItva		yakziRItva

80848	yakzin		yakzi/n

80849	yakzItva		yakzItva

80850	yakzu		ya/kzu

80851	yakzendra		yakzendra

80852	yakzeS		yakzeS

80853	yakzeSvara		yakzeSvara

80854	yakzoqumbaraka		yakzoqumbaraka

80855	yakzma		ya/kzma

80856	yakzmagfhIta		yakzmagfhIta

80857	yakzmagraha		yakzmagraha

80858	yakzmaGnI		yakzmaGnI

80859	yakzman		ya/kzman

80860	yakzmanASana		yakzmanA/Sana

80861	yakzmin		yakzmin

80862	yakzmoDA		yakzmoDA/

80863	yakzya		ya/kzya

80864	yaN		yaN

80865	yacCandas		yacCandas

80866	yaC		yaC

80867	yaj	1	yaj
80868	yaj	2	yaj
80869	yaja		ya/ja

80870	yajata		yajata/

80871	yajati		yajati

80872	yajatra		ya/jatra

80873	yajaTa		yaja/Ta

80874	yajana		yajana

80875	yajanIya		yajanIya

80876	yajaprEza		yajaprEza

80877	yajamAna		ya/jamAna

80878	yajamAnaka		yajamAnaka

80879	yajamAnatva		yajamAnatva

80880	yajamAnabrAhmaRa		yajamAnabrAhmaRa/

80881	yajas		yaja^s

80882	yajA		yajA

80883	yajAka		yajAka

80884	yaji		ya/ji

80885	yajin		yajin

80886	yajizWa		ya/jizWa

80887	yajizRu		yajizRu

80888	yajIyaMs		ya/jIyaMs

80889	yaj		yaj

80890	yajurmaya		yajurma/ya

80891	yajurlakzmI		yajurlakzmI

80892	yajurvid		yajurvi/d

80893	yajurviDAna		yajurviDAna

80894	yajurveda		yajurveda/

80895	yajurvedin		yajurvedin

80896	yajuHSAKin		yajuHSAKin

80897	yajuza		yajuza

80898	yajuzka		yajuzka

80899	yajuzkfta		ya/juzkfta

80900	yajuzkfti		ya/juzkfti

80901	yajuzkriyA		yajuzkriyA

80902	yajuzwama		yajuzwama

80903	yajuzwara		yajuzwara

80904	yajuzwas		yajuzwa/s

80905	yajuzwA		yajuzwA

80906	yajuzpati		yajuzpati

80907	yajuzpAtra		yajuzpAtra

80908	yajuzmant		ya/juzmant

80909	yajuzya		yajuzya^

80910	yajus		ya/jus

80911	yajussAt		yajussAt

80912	yajUdara		yajUdara

80913	yajYa		yajYa/

80914	yajYaka		yajYaka

80915	yajYakarman	1	yajYakarman
80916	yajYakarman	2	yajYakarman
80917	yajYakalpa		yajYakalpa

80918	yajYakA		yajYakA

80919	yajYakAma		yajYa/kAma

80920	yajYakAra		yajYakAra

80921	yajYakAla		yajYakAla

80922	yajYakIlaka		yajYakIlaka

80923	yajYakft		yajYakf/t

80924	yajYakfntatra		yajYakfntatra

80925	yajYaketu		yajYa/ketu

80926	yajYakopa		yajYakopa

80927	yajYakratu		yajYakratu/

80928	yajYakriyA		yajYakriyA

80929	yajYagATA		yajYagATA

80930	yajYagiri		yajYagiri

80931	yajYaGna		yajYaGna

80932	yajYajYa		yajYajYa

80933	yajYatati		yajYatati

80934	yajYatanU		yajYatanU/

80935	yajYatantrasuDAniDi		yajYatantrasuDAniDi

80936	yajYatantrasUtra		yajYatantrasUtra

80937	yajYatrAtar		yajYatrAtar

80938	yajYadakziRA		yajYadakziRA

80939	yajYadatta		yajYadatta

80940	yajYadattaka		yajYadattaka

80941	yajYadattaSarman		yajYadattaSarman

80942	yajYadIkzA		yajYadIkzA

80943	yajYadeva		yajYadeva

80944	yajYadravya		yajYadravya

80945	yajYadruha		yajYadruha\

80946	yajYaDara		yajYaDara

80947	yajYaDIra		yajYa/DIra

80948	yajYanArAyaRa		yajYanArAyaRa

80949	yajYanizkft		yajYanizkf/t

80950	yajYanI		yajYanI/

80951	yajYanemi		yajYanemi

80952	yajYapati		yajYa/pati

80953	yajYapatnI		yajYapatnI

80954	yajYapaTa		yajYapaTa/

80955	yajYapad		yajYapad

80956	yajYapariBAzA		yajYapariBAzA

80957	yajYaparus		yajYaparu/s

80958	yajYapaSu		yajYapaSu

80959	yajYapAtra		yajYapAtra/

80960	yajYapAtrIya		yajYapAtrI/ya

80961	yajYapArSva		yajYapArSva

80962	yajYapucCa		yajYapucCa/

80963	yajYapumaMs		yajYapumaMs

80964	yajYapuraScaraRa		yajYapuraScaraRa

80965	yajYapuruza		yajYapuruza

80966	yajYaprI		yajYaprI/

80967	yajYaPalada		yajYaPalada

80968	yajYabanDu		yajYa/banDu

80969	yajYabAhu		yajYabAhu

80970	yajYaBAga	1	yajYaBAga
80971	yajYaBAga	2	yajYaBAga
80972	yajYaBAjana		yajYaBAjana

80973	yajYaBARqa		yajYaBARqa

80974	yajYaBAvana		yajYaBAvana

80975	yajYaBuj		yajYaBuj

80976	yajYaBUmi		yajYaBUmi

80977	yajYaBUzaRa		yajYaBUzaRa

80978	yajYaBft		yajYaBft

80979	yajYaBoktar		yajYaBoktar

80980	yajYamaRqala		yajYamaRqala

80981	yajYamanas		yajYamanas

80982	yajYamanman		yajYa/manman

80983	yajYamaya		yajYamaya

80984	yajYamahotsava		yajYamahotsava

80985	yajYamAli		yajYamAli

80986	yajYamuKa		yajYamuKa/

80987	yajYamus		yajYamu/s

80988	yajYamuha		yajYamuha\

80989	yajYamUrti		yajYamUrti

80990	yajYameni		yajYameni

80991	yajYayaSasa		yajYayaSasa/

80992	yajYayogya		yajYayogya

80993	yajYarasa		yajYarasa

80994	yajYarAj		yajYarAj

80995	yajYaruci		yajYaruci

80996	yajYaretas		yajYaretas

80997	yajYarta		yajYa/rta

80998	yajYavacas	1	yajYavaca/s
80999	yajYavacas	2	yajYa/vacas
81000	yajYavanas		yajYa/vanas

81001	yajYavant		yajYa/vant

81002	yajYavarAha		yajYavarAha

81003	yajYavarDana		yajYavarDana

81004	yajYavarman		yajYavarman

81005	yajYavalka		yajYavalka

81006	yajYavallI		yajYavallI

81007	yajYavAwa		yajYavAwa

81008	yajYavAma		yajYavAma

81009	yajYavAstu		yajYavAstu/

81010	yajYavAha		yajYavAha

81011	yajYavAhana		yajYavAhana

81012	yajYavAhas		yajYa/vAhas

81013	yajYavAhin		yajYavAhin

81014	yajYavid		yajYavi/d

81015	yajYavidyA		yajYavidyA

81016	yajYaviBrazwa		yajYaviBrazwa

81017	yajYavIrya		yajYavIrya

81018	yajYavfkza		yajYavfkza

81019	yajYavfdDa		yajYa/vfdDa

81020	yajYavfD		yajYavfD

81021	yajYaveSasa		yajYaveSasa/

81022	yajYavoQave		yajYavoQave

81023	yajYavrata		yajYa/vrata

81024	yajYaSatru		yajYaSatru

81025	yajYaSamala		yajYaSamala

81026	yajYaSaraRa		yajYaSaraRa

81027	yajYaSAlA		yajYaSAlA

81028	yajYaSAstra		yajYaSAstra

81029	yajYaSIla		yajYaSIla

81030	yajYaSeza		yajYaSeza

81031	yajYaSrI		yajYaSrI/

81032	yajYaSrezWA		yajYaSrezWA

81033	yajYasaMSita		yajYa/saMSita

81034	yajYasaMsTA		yajYasaMsTA

81035	yajYasadana		yajYasadana

81036	yajYasadas		yajYasadas

81037	yajYasAD		yajYasA/D

81038	yajYasADana		yajYasA/Dana

81039	yajYasAra		yajYasAra

81040	yajYasAraTi		yajYasAraTi

81041	yajYasUkara		yajYasUkara

81042	yajYasUtra		yajYasUtra

81043	yajYasena		yajYa/sena

81044	yajYasoma		yajYasoma

81045	yajYasTala		yajYasTala

81046	yajYasTARu		yajYasTARu

81047	yajYasTAna		yajYasTAna

81048	yajYasvAmin		yajYasvAmin

81049	yajYahan		yajYaha/n

81050	yajYahana		yajYahana

81051	yajYahfdaya		yajYahfdaya

81052	yajYahotar		yajYahotar

81053	yajYAMSa		yajYAMSa

81054	yajYAgAra		yajYAgAra

81055	yajYANga		yajYANga

